note_id,tweet_id,is_helpful,submitted_at,tweet_age_at_submission_h,author_followers,author_tweet_count,impressions,likes,retweets,replies,quotes,bookmarks,has_video,has_photo,media_count
2063541901555609982,2063407825775100289,0,2026-06-07T08:41:42.742+00:00,8.879650555555555,14031,1338,23318,51,1,5,0,2,0,0,0
2063560985420484910,2063544495975612839,1,2026-06-07T09:57:32.691+00:00,1.0921363888888889,1176458,64611,6926,164,53,16,3,21,1,0,1
2063560990747238410,2063497431258726895,0,2026-06-07T09:57:33.961+00:00,4.209433611111111,252476,39538,77556,277,35,104,6,11,1,0,1
2063574636260933821,2063510272208228750,0,2026-06-07T10:51:47.304+00:00,4.262862222222222,6879,54563,6449,203,31,7,0,38,1,0,1
2063574641650671933,2063535090320228840,0,2026-06-07T10:51:48.59+00:00,2.6196083333333333,8794698,128255688,2353,1,0,0,0,1,0,0,0
2063574645521936546,2063482292517949731,0,2026-06-07T10:51:49.512+00:00,6.116531111111111,17344,58976,1938,221,84,39,3,5,0,0,1
2063595784097169629,2063498835381346344,0,2026-06-07T12:15:49.341+00:00,6.420928055555556,184313,845268,1306,126,86,11,1,4,0,1,1
2063595791055520030,2063471007005127144,0,2026-06-07T12:15:51.001+00:00,8.264166944444444,4055,4278,216748,3940,395,809,38,423,1,0,1
2063595797053309144,2063560614388126126,0,2026-06-07T12:15:52.431+00:00,2.3301197222222223,354097,76297,41692,34,9,7,0,6,1,0,1
2063618174306722021,2063523568722333899,1,2026-06-07T13:44:47.584+00:00,6.265717777777778,185277,59295,10143,402,140,38,6,24,0,0,0
2063618184821788822,2063561209064915033,0,2026-06-07T13:44:50.09+00:00,3.7733583333333334,39554,13008,20032,249,8,124,6,27,0,1,1
2063630268741931499,2063565196476453102,0,2026-06-07T14:32:51.122+00:00,4.309756111111111,354499,76323,564681,414,33,75,3,154,1,0,1
2063630276446826971,2063562603511562610,1,2026-06-07T14:32:52.959+00:00,4.481933055555555,31520,16378,67891,4942,238,127,37,18,0,1,1
2063640863184404660,2063629286213402798,0,2026-06-07T15:14:57.033+00:00,0.766953611111111,15779,80060,334,8,0,2,0,0,0,1,1
2063651697877291041,2063614879781544085,0,2026-06-07T15:58:00.226+00:00,2.4383961111111114,36103,42833,34658,1201,197,40,17,52,0,0,0
2063651706769223719,2063577337053040898,0,2026-06-07T15:58:02.346+00:00,4.925373888888889,280486,1046418,44310,817,268,208,17,52,0,0,0
2063651713622642964,2063604197187330079,1,2026-06-07T15:58:03.979+00:00,3.146938611111111,1455,67051,18223,407,0,41,0,1,0,0,0
2063658063219867900,2063595496858357975,0,2026-06-07T16:23:17.841+00:00,4.143844722222222,327800,5027,83744,189,17,29,0,6,0,0,0
2063658069389713855,2063578369854185758,0,2026-06-07T16:23:19.312+00:00,5.278420000000001,18723,24558,48308,5084,1470,49,31,121,0,1,1
2063658079640559668,2063550151214473556,1,2026-06-07T16:23:21.756+00:00,7.147987777777778,337,7178,214895,112,0,26,8,15,0,1,1
2063658087341257047,2063572336045850720,0,2026-06-07T16:23:23.592+00:00,5.679331111111111,23046,9642,132054,3789,701,124,32,252,0,1,1
2063658094685491283,2063593052757696880,0,2026-06-07T16:23:25.344+00:00,4.307595555555555,1234690,32602,145797,6161,388,245,41,134,0,0,0
2063658100511412470,2063579931741925871,0,2026-06-07T16:23:26.733+00:00,5.177148055555556,4867,2098,419154,1146,40,32,1,273,0,0,0
2063658106064613485,2063614452306719161,0,2026-06-07T16:23:28.056+00:00,2.8911266666666666,320113,39348,15194,798,58,11,2,68,1,0,1
2063690291769475487,2063643800799793156,1,2026-06-07T18:31:21.727+00:00,3.0790908333333333,111556,83023,80346,3767,781,290,71,69,0,1,1
2063697721517608995,2063684129493770518,0,2026-06-07T19:00:53.116+00:00,0.9003099999999999,25741,7579,71,1,0,0,0,0,0,1,4
2063697726945038799,2063606600212914398,1,2026-06-07T19:00:54.41+00:00,6.035113888888889,5143,33453,622411,52,6,36,3,14,0,1,1
2063697730925457858,2063630864399941993,0,2026-06-07T19:00:55.359+00:00,4.428433055555556,15701,295401,37994,961,121,80,0,11,0,1,2
2063697734922576200,2063612691478954291,0,2026-06-07T19:00:56.313+00:00,5.6323091666666665,677234,53229,78789,1634,604,43,30,200,0,0,0
2063697739288850897,2063628676525146182,0,2026-06-07T19:00:57.353+00:00,4.573986944444444,2143,71956,10146,347,17,18,0,10,0,1,1
2063714284832428084,2063695584171639191,0,2026-06-07T20:06:42.118+00:00,1.238643888888889,8796099,128299403,9622,18,1,3,0,7,0,0,0
2063723820138025014,2063687810243084699,0,2026-06-07T20:44:35.512+00:00,2.3848644444444447,9257,7598,124944,865,62,118,58,112,0,0,0
2063740480022556957,2063666314439258121,0,2026-06-07T21:50:47.539+00:00,4.911816388888889,18130,30455,176126,6090,560,64,16,484,1,0,1
2063746181113553327,2063652462897049968,0,2026-06-07T22:13:26.784+00:00,6.206884444444444,11159,31870,2305940,913,56,200,89,246,1,0,1
2063746187870507431,2063707774631006698,0,2026-06-07T22:13:28.395+00:00,2.544276388888889,157971,22426,20984,715,193,41,2,18,0,0,0
2063746193100832867,2063680561206439992,0,2026-06-07T22:13:29.642+00:00,4.346845,7544,61663,75210,408,15,59,5,29,1,0,1
2063754591439585754,2063679824108114091,0,2026-06-07T22:46:51.962+00:00,4.951656111111111,16930,62592,50499,66,35,35,2,8,0,1,2
2063754598213374084,2063686003118706863,0,2026-06-07T22:46:53.577+00:00,4.542938055555555,42988,1218,67440,1919,145,51,7,186,1,0,1
2063754603389178171,2063687184582914180,0,2026-06-07T22:46:54.812+00:00,4.465225555555556,1769,31132,154083,1586,39,31,24,173,0,1,1
2063777166790119614,2063771014492819904,0,2026-06-08T00:16:34.346+00:00,0.4075961111111111,76899,87729,6320,54,11,14,5,3,0,1,1
2063777172628689388,2063716289453990209,0,2026-06-08T00:16:35.738+00:00,4.032149444444444,3412,161583,676,1,1,0,1,0,1,0,1
2063777178383200390,2063758389377675505,0,2026-06-08T00:16:37.109+00:00,1.2444747222222223,31,37,18189,27,1,5,1,1,0,0,0
2063809830905844069,2063768783190167717,0,2026-06-08T02:26:22.078+00:00,2.7186327777777777,98306,43089,441734,868,280,49,20,72,0,1,1
2063809835758653552,2063772536584724914,1,2026-06-08T02:26:23.234+00:00,2.4703427777777778,1850620,100296,164197,1793,493,84,66,129,0,1,1
2063832230791725388,2063804798659412149,0,2026-06-08T03:55:22.626+00:00,1.8168405555555556,2657771,38678,96071,4471,482,264,22,44,0,0,0
2063856115566211492,2063813262416793913,0,2026-06-08T05:30:17.201+00:00,2.8381113888888887,61168,3912,9414,650,52,16,4,33,0,1,1
2063934054693543950,2063834134422999181,0,2026-06-08T10:39:59.336+00:00,6.617593333333333,179324,26383,59191,3288,702,165,32,87,0,0,0
2064026595480990043,2063998740474613968,0,2026-06-08T16:47:42.779+00:00,1.8449386111111112,240242087,103919,4106017,27084,4387,1851,169,584,0,0,0
2064026600405189055,2063964092943958242,0,2026-06-08T16:47:43.953+00:00,4.139709166666666,505282,34260,4587305,18479,3495,849,161,491,0,0,0
2064042463547834502,2064013478289932411,0,2026-06-08T17:50:46.021+00:00,1.9197280555555556,342526,140444,55387,338,38,65,7,11,0,0,0
2064055997631451200,2063997729257177188,1,2026-06-08T18:44:32.799+00:00,3.8591108333333337,139787,46796,3081272,6823,136,110,13,6285,0,0,0
2064070220247908591,2064031953318539265,0,2026-06-08T19:41:03.735+00:00,2.5343708333333335,8951,3111,221127,2598,367,83,13,113,0,1,1
2064098450799493446,2064077029255823824,0,2026-06-08T21:33:14.422+00:00,1.4187283333333331,340492,37694,27057,84,4,51,7,1,0,0,0
2064108887851086262,2064090017220427822,1,2026-06-08T22:14:42.809+00:00,1.2499469444444444,559656,96227,12923,1678,899,87,29,63,0,1,1
2064108898785571095,2064075590781579376,0,2026-06-08T22:14:45.417+00:00,2.2059491666666666,115298,79053,34842,401,13,23,2,24,0,1,1
2064129027359547561,2064097256534618414,0,2026-06-08T23:34:44.442+00:00,2.1042894444444444,3578842,237812,32593,607,204,25,11,98,1,0,1
2064134869290996031,2063962491944636449,0,2026-06-08T23:57:57.268+00:00,11.416185555555554,100888,109919,12121,1111,590,92,46,42,0,1,1
2064134875100205254,2064062536622719448,0,2026-06-08T23:57:58.652+00:00,4.791014444444444,46737,157056,18130,192,12,26,1,3,0,0,0
2064143932116865146,2064072437524832513,0,2026-06-09T00:33:58.013+00:00,4.735003611111111,119,1261,7553,45,15,39,8,32,1,0,1
2064158465715536056,2064102041891242130,0,2026-06-09T01:31:43.093+00:00,3.736970277777778,332811,5150,1565836,7487,226,358,191,653,1,0,1
2064216304761156055,2064156090317607108,0,2026-06-09T05:21:33.299+00:00,3.9881386111111112,50808,137957,1026570,6252,57,3,21,321,0,0,0
2064216316714852743,2064186901645480016,0,2026-06-09T05:21:36.42+00:00,1.94845,31045,27339,30380,969,173,34,9,132,0,0,0
2064236770544296439,2064173693354299749,0,2026-06-09T06:42:52.515+00:00,4.1776430555555555,119916,85710,19688,261,99,40,66,31,1,0,1
2064236774629515661,2064159280518017073,1,2026-06-09T06:42:53.493+00:00,5.132359166666666,40591,42,942463,7746,138,290,45,2768,1,0,1
2064236779444506634,2064172990728667320,0,2026-06-09T06:42:54.611+00:00,4.224614166666667,93767,50365,418794,8472,1594,601,110,494,0,0,0
2064280138846490955,2064263197327048781,0,2026-06-09T09:35:12.322+00:00,1.122033888888889,8318,89544,864,71,54,36,3,2,0,1,2
2064298060910587929,2064266668524617900,0,2026-06-09T10:46:25.564+00:00,2.0793233333333334,1266313,12152,82834,2926,198,28,24,367,0,1,1
2064298076685443397,2064262876265673157,0,2026-06-09T10:46:29.038+00:00,2.3313994444444446,343846,329506,44580,1647,347,65,6,30,0,1,1
2064315413790380098,2064231900177158431,1,2026-06-09T11:55:22.534+00:00,5.5309816666666665,510014,26952,395521,5728,293,71,8,175,0,0,0
2064346901286445344,2064296445692260764,0,2026-06-09T14:00:29.731+00:00,3.341591944444444,3905307,23902,292212,18901,2049,150,21,209,0,0,0
2064346907393359886,2064320233213395198,0,2026-06-09T14:00:31.443+00:00,1.7667897222222222,34,134,18480,171,16,18,3,2,0,1,1
2064360976196190546,2064326362920312868,1,2026-06-09T14:56:25.781+00:00,2.292716944444445,362855,14376,131918,322,96,95,14,110,1,0,1
2064360984467411434,2064278019477233943,0,2026-06-09T14:56:27.599+00:00,5.494888611111111,807896,22375,604877,46108,5080,942,165,507,0,0,0
2064376794761851048,2064303968973394213,0,2026-06-09T15:59:16.885+00:00,4.823301388888888,1855809,100427,1951779,27930,7533,2157,1155,6040,1,0,1
2064393014605193595,2064370890939208152,0,2026-06-09T17:03:44.006+00:00,1.4652794444444446,240209401,103968,1800921,40709,6114,3177,296,724,0,0,0
2064416736938434882,2064402384453788132,1,2026-06-09T18:37:59.849+00:00,0.9507913888888889,1362629,138680,65981,1699,81,48,13,117,0,1,2
2064416747415916842,2064395350509793612,0,2026-06-09T18:38:02.345+00:00,1.4173180555555556,226746,58835,6678,218,28,23,1,20,0,1,1
2064429050316390687,2064410758587339035,0,2026-06-09T19:26:55.583+00:00,1.2115508333333331,876788,530,256557,5792,1515,462,171,317,0,1,2
2064454316669198659,2064421878236639323,0,2026-06-09T21:07:19.703+00:00,2.1485286111111113,2438,8216,16613,83,1,8,1,2,0,0,0
2064454324416086274,2064432905561280990,0,2026-06-09T21:07:21.568+00:00,1.418768888888889,840,8934,39987,1624,61,35,2,17,0,0,0
2064464484840755615,2064409963548848449,0,2026-06-09T21:47:43.861+00:00,3.6110725,5340360,47036,173987,9512,2776,681,106,222,0,1,1
2064473275736949166,2064446276415127653,0,2026-06-09T22:22:39.749+00:00,1.788263611111111,373241,111587,13195,399,170,74,3,37,0,0,0
2064473286428299743,2064432275001934203,0,2026-06-09T22:22:42.27+00:00,2.7161861111111114,1266,64692,60334,1776,115,33,0,11,0,0,0
2064473289880228100,2064460845233676290,0,2026-06-09T22:22:43.126+00:00,0.8244794444444445,115010,75492,6644,351,23,8,0,5,0,0,0
2064499733079486941,2064439970828304453,0,2026-06-10T00:07:47.678+00:00,3.9579661111111113,122347,67170,7669,120,19,28,11,6,0,1,1
2064499739517755406,2064484179207762031,0,2026-06-10T00:07:49.201+00:00,1.0306113888888888,5121,24366,85,7,3,1,0,1,1,0,1
2064514974962073717,2064486195355082853,0,2026-06-10T01:08:21.61+00:00,1.9062805555555555,21750,1409,113287,2223,47,66,29,57,0,1,2
2064514983233274261,2064483428754473400,1,2026-06-10T01:08:23.608+00:00,2.089891111111111,105997,64584,28612,733,57,41,6,22,0,0,0
2064514988169912323,2064457771828080732,0,2026-06-10T01:08:24.774+00:00,3.7893816666666664,512242,71942,26648,1155,666,45,45,129,1,0,1
2064514992037101921,2064480945617686583,0,2026-06-10T01:08:25.676+00:00,2.25491,148674,53878,25686,189,25,8,6,19,0,1,1
2064598992508322029,2064545400384557287,0,2026-06-10T06:42:12.977+00:00,3.5494380555555556,377139,25730,26202,55,8,10,2,7,0,1,1
2064620630025400483,2064604575575728224,0,2026-06-10T08:08:11.865+00:00,1.0635736111111112,17356,4445,886,17,1,2,0,0,0,1,1
2064643212623405557,2064535826269368582,0,2026-06-10T09:37:55.861+00:00,7.112183611111111,2299,83,425034,4997,766,190,27,180,1,1,2
2064724780859719753,2064673550426853689,0,2026-06-10T15:02:03.251+00:00,3.3931252777777776,42241,31915,121450,422,6,20,0,356,1,0,1
